来源	文件	位置	原文	参考译文	填写中文	长度状态
UI	lang0.pak	DST_SCS_BLUNDER_NARRATION_3	Incorrect attempts: %d[br]Warning: More fails will trigger a penalty	错误次数：%d[br]警告：继续失败将触发惩罚	錯誤次数：%d[br]警告：继續失敗将触發惩罚	ok
UI	lang0.pak	DST_SCS_CANCEL	Verification cancelled. You may be prompted again.	史考特维护服务已取消。	反外掛驗證已取消。	ok
UI	lang0.pak	DST_SCS_FAIL_NARRATION_1	Verification failed after %d attempts.[br]You will be disconnected for safety.	验证失败%d次。[br]为安全起见，你将断开连接。	驗證失敗%d次。[br]為安全起見，你将斷開連接。	ok
UI	lang0.pak	DST_SCS_FAIL_NARRATION_2	For security reasons, you will be disconnected.[br] if you fail again	为安全起见，如果再次失败，[br]你将断开连接	為安全起見，如果再次失敗，[br]你将斷開連接	ok
UI	lang0.pak	DST_SCS_FAIL_NARRATION_3	Cooldown time: %d seconds	冷却时间：%d秒	冷却時間：%d秒	ok
UI	lang0.pak	DST_SCS_GUI_BUTTON_DIFFERENT	Get New Code	更换其他问题	更换其他问题	ok
UI	lang0.pak	DST_SCS_GUI_BUTTON_DIFFERENT_TOOLTIP	Request a different code (Limited uses)	请求更换代码（次数有限）	請求更换代碼（次数有限）	ok
UI	lang0.pak	DST_SCS_GUI_BUTTON_RESEND	Clear	重新输入	清空	ok
UI	lang0.pak	DST_SCS_GUI_BUTTON_RESEND_TOOLTIP	Clear input and try again	清空输入并重试	清空输入并重试	ok
UI	lang0.pak	DST_SCS_GUI_BUTTON_SEND	Submit Code	结束	驗證	ok
UI	lang0.pak	DST_SCS_GUI_BUTTON_SEND_TOOLTIP	Click to verify your code	点击验证代码	點擊驗證代碼	ok
UI	lang0.pak	DST_SCS_GUI_CODE	Code Image	图型组合	图型组合	ok
UI	lang0.pak	DST_SCS_GUI_FAIL_MOVE	Final warning! %d seconds left	最后警告！剩余%d秒	最后警告！剩余%d秒	ok
UI	lang0.pak	DST_SCS_GUI_INPUT	Enter Code Here	输入	输入	ok
UI	lang0.pak	DST_SCS_GUI_INPUTTIME	Time Remaining	输入限制时间	输入限制时间	ok
UI	lang0.pak	DST_SCS_GUI_INPUTTIME_TOOLTIP	Time left to complete verification	完成验证的剩余时间	完成驗證的剩余時間	ok
UI	lang0.pak	DST_SCS_GUI_QUESTION	Verification Code	验证码	驗證碼	ok
UI	lang0.pak	DST_SCS_GUI_QUESTIONTEXT	Enter the code shown in the image below.	输入下方图片中显示的代码。	输入下方圖片中显示的代碼。	ok
UI	lang0.pak	DST_SCS_GUI_QUESTION_TOOLTIP	Code may contain letters, numbers, and symbols	代码可能包含字母、数字和符号	代碼可能包含字母、数字和符號	ok
UI	lang0.pak	DST_SCS_GUI_TITLE	Anti-Bot Verification	史考特维护服务	反外掛驗證	ok
UI	lang0.pak	DST_SCS_GUI_WARNING_MOVE	Warning! Time remaining: %d seconds	警告！剩余时间：%d秒	警告！剩余時間：%d秒	ok
UI	lang0.pak	DST_SCS_START_ALARMMSG_1	Bot verification started. Please follow the instructions carefully.	史考特维护服务开始了，请遵循下列说明。	反外掛驗證開始了，請遵循下列說明。	ok
UI	lang0.pak	DST_SCS_START_ALARMMSG_2	Warning: %d incorrect attempts will result in a temporary disconnect.	警告：错误%d次将导致临时断开连接。	警告：錯誤%d次将导致临時斷開連接。	ok
UI	lang0.pak	DST_SCS_START_NARRATION_1	Hello![br]Welcome to the verification system	你好！[br]欢迎使用验证系统	你好！[br]欢迎使用驗證系统	ok
UI	lang0.pak	DST_SCS_START_NARRATION_2	Let's verify you're not a bot!	让我们验证你不是机器人！	讓我們驗證你不是機器人！	ok
UI	lang0.pak	DST_SCS_START_NARRATION_3	Failed attempts so far: %d	当前失败次数：%d	當前失敗次数：%d	ok
UI	lang0.pak	DST_SCS_START_NARRATION_4	Warning: %d failed attempts[br]will result in temporary disconnect	警告：失败%d次[br]将导致临时断开连接	警告：失敗%d次[br]将导致临時斷開連接	ok
UI	lang0.pak	DST_SCS_START_NARRATION_5	You'll receive an image with a code.[br]Please enter the code exactly as shown.	你会收到一张带代码的图片。[br]请准确输入显示的代码。	你會收到一张带代碼的圖片。[br]請准确输入显示的代碼。	ok
UI	lang0.pak	DST_SCS_START_NARRATION_6	Note: You must have a buff slot available[br]to receive the verification reward.	注意：必须留有一个增益栏位[br]才能获得验证奖励。	注意：必须留有一個增益栏位[br]才能獲得驗證獎勵。	ok
UI	lang0.pak	DST_SCS_SUCCESS_NARRATION_1	Excellent![br]Verification completed successfully!	很好！[br]验证已成功完成！	很好！[br]驗證已成功完成！	ok
UI	lang0.pak	DST_SCS_SUCCESS_NARRATION_2	Thank you for playing fair![br]We appreciate your cooperation.	感谢你公平游戏！[br]感谢你的配合。	感谢你公平游戏！[br]感谢你的配合。	ok
UI	lang0.pak	DST_SCS_SUCCESS_NARRATION_3	Reward:[br]Verification Buff VIP(4 hour)/ non VIP(2 hour)[br]Have a Great Gameplay!	奖励：[br]验证增益 VIP(4小时)/非VIP(2小时)[br]祝你游戏愉快！	獎勵：[br]驗證增益 VIP(4小時)/非VIP(2小時)[br]祝你游戏愉快！	ok
UI	lang0.pak	DST_SCS_TIMEFAIL	Time's up! Verification expired.	时间到！验证已过期。	時間到！驗證已過期。	ok
UI	lang0.pak	DST_SCS_WARNING_NARRATION_1	Incorrect code![br]You have 1 more attempt.[br]A new code has been generated.	代码错误！[br]你还剩1次机会。[br]已生成新代码。	代碼錯誤！[br]你還剩1次機會。[br]已生成新代碼。	ok
UI	lang0.pak	DST_SCS_WARNING_NARRATION_2	For security reasons, you will be disconnected.	为安全起见，你将断开连接。	為安全起見，你将斷開連接。	ok
UI	lang0.pak	DST_SEALING_CONFIRM_BOX	"[font size = ""9"" color = ""000000""]After sealing, the item stays un-bound[br]till the capsule gets opened.[br]The Gold coins get consumed.[br][br]Seal the Item now ?[/font]"		"[font size = ""9"" color = ""000000""]之后，该道具 -[br]胶囊。[br]黄金硬币獲得消耗。[br][br]封印该道具現在？[/font]"	ok
UI	lang0.pak	DST_SEALING_EMPTY_ITEM	Insert Item to sealing.	放上道具，并请试着进行强化。	放入道具到。	ok
UI	lang0.pak	DST_SEALING_EXTRACT_CONFIRM_BOX	"[align = ""center""][font size = ""12"" color=""f4d762""]Open Capsule[/font][br][br][font size = ""9"" color = ""ffffff""]After opening the capsule, the item return to bound.[br]Are you sure to open it?[/font]"		"[align = ""center""][font size = ""12"" color=""f4d762""]打開胶囊[/font][br][br][font size = ""9"" color = ""ffffff""]之后胶囊，该道具返回到。[br]确定到打開它？[/font]"	ok
UI	lang0.pak	DST_SEALING_MODE	(Seal)	(封印中)	(封印)	ok
UI	lang0.pak	DST_SEALING_NEED_GOLD_COIN	Need Seal coin.	必须使用封印道具的硬币。	需要封印硬币。	ok
UI	lang0.pak	DST_SEALING_NEED_MORE_COIN	Need more coin.	封印硬币的数量不足。	需要更多硬币。	ok
UI	lang0.pak	DST_SEALING_NEED_RESTRICT_EQUIP	Item not possible.	需要放上装备后绑定属性的道具。	道具不可以。	ok
UI	lang0.pak	DST_SEALING_NOT_EXTRACT	A sealing capsule can't be discarded or sold to NPC.		A胶囊無法或已出售到 NPC.	ok
UI	lang0.pak	DST_SEALING_REVERTED	Sealing	封印绑定	封印	ok
UI	lang0.pak	DST_SEALING_RULE_NOTICE	Based on the Quality different amount\nof Seal coins are required.		Based 在 Quality 不同数量\n的封印硬币是需要。	ok
UI	lang0.pak	DST_SEALING_SUCCESS	Success!		成功！	ok
UI	lang0.pak	DST_SEALING_TITLE	Item seal	道具封印	道具封印	ok
UI	lang0.pak	DST_SEARCH_EMPTY	No results.	无搜寻结果。	无结果。	ok
UI	lang0.pak	DST_SERVER_CONNECTING	"[align = ""center""][font size = ""12"" color=""f4d762""]Server[/font][br][br][font size = ""10"" color=""269eff""]Receiving Server Information[br][br]Please wait...[br][/font]"		"[align = ""center""][font size = ""12"" color=""f4d762""]伺服器[/font][br][br][font size = ""10"" color=""269eff""]正在接收伺服器信息[br][br]請稍候...[br][/font]"	ok
UI	lang0.pak	DST_SERVER_DISCONNECT	"[align = ""center""][font size=""12""color=""f4d762""]Server[/font][br][br][font size=""10""color=""ffffff""]You have disconnected.[/font]"		"[align = ""center""][font size=""12""color=""f4d762""]伺服器[/font][br][br][font size=""10""color=""ffffff""]你已斷開連接。[/font]"	ok
UI	lang0.pak	DST_SET_COIN	Please Insert Coin	请放上硬币	请放上硬币	ok
UI	lang0.pak	DST_SET_REVERTED_ITEM	Insert Item to seal.	请放上绑定状态的道具。	放入道具到封印。	ok
UI	lang0.pak	DST_SEWING_KIT_BTN_BUY	Buy	购买	买	ok
UI	lang0.pak	DST_SEWING_KIT_BTN_CLOSE	Close	关闭	关闭	ok
UI	lang0.pak	DST_SEWING_KIT_DISASSEMBLE_NOT_COSTUME	Not a Dogi	请登记服装道具	不時裝	ok
UI	lang0.pak	DST_SEWING_KIT_DISASSEMBLE_NOT_SEWING_KIT	Not a Disassemble kit	请登记裁缝胶囊	请登记裁缝胶囊	ok
UI	lang0.pak	DST_SEWING_KIT_DISASSEMBLE_PROGRESS	Ongoing Disassemble	正在进行分解	正在进行分解	ok
UI	lang0.pak	DST_SEWING_KIT_SLOT_COSTUME	Dogi	材料服装	時裝	ok
UI	lang0.pak	DST_SEWING_KIT_SLOT_SEWING_KIT	Disassemble kit	衣服分解胶囊	衣服分解胶囊	ok
UI	lang0.pak	DST_SEWING_KIT_TITLE	Dogi disassemble	服装分解	服装分解	ok
UI	lang0.pak	DST_SHENRON	Shenron	神龙	神龙	ok
UI	lang0.pak	DST_SHUTDOWN_WARNING	The Server is going to shut down!		伺服器即将關闭！	ok
UI	lang0.pak	DST_SHUTDOWN_WARNING_MSG	"[align = ""center""][font size = ""12"" color=""f4d762""]The Server is going to shut down![/font]"		"[align = ""center""][font size = ""12"" color=""f4d762""]伺服器即将關闭！[/font]"	ok
UI	lang0.pak	DST_SIDEDLG_TITLE_QUESTINDICATOR	Quests		任務	ok
UI	lang0.pak	DST_SIDEDLG_TITLE_RANKBATTLEINFO	Rank Battle Info		排名戰鬥信息	ok
UI	lang0.pak	DST_SIDEDLG_TITLE_TARGETITEMINFO	Item Info		道具資訊	ok
UI	lang0.pak	DST_SIDEDLG_TITLE_TMQINFO	TMQ Info		TMQ信息	ok
UI	lang0.pak	DST_SIDEICON_HINT_CLASS_CHANGE_TEXT	Change Master Class	可进行新职业转职。	可进行新职业转职。	ok
UI	lang0.pak	DST_SIDEICON_HINT_CLASS_CHANGE_TITLE	Class Change	转职	转职	ok
UI	lang0.pak	DST_SIDEICON_HINT_FRIEND_TITLE	Friend Login		好友登入	ok
UI	lang0.pak	DST_SIDEICON_HINT_GIFT_TEXT	Cash Shop Item received.	您有现金道具礼物。	您有现金道具礼物。	ok
UI	lang0.pak	DST_SIDEICON_HINT_GIFT_TITLE	Gift Received	礼物提示	礼物提示	ok
UI	lang0.pak	DST_SIDEICON_HINT_HELP_MORE	Shortcuts		快捷方式	ok
UI	lang0.pak	DST_SIDEICON_HINT_NEWMAIL_TEXT	You have Mail		你已邮件	ok
UI	lang0.pak	DST_SIDEICON_HINT_NEWMAIL_TITLE	New Mail		新邮件	ok
UI	lang0.pak	DST_SIDEICON_HINT_SKILL_UPGRADE_TEXT	%s to upgrade skills, check skills		%s 到升級技能，确認技能	ok
UI	lang0.pak	DST_SIDEICON_HINT_SKILL_UPGRADE_TITLE	Upgrade Notice	技能升级提示	技能升级提示	ok
UI	lang0.pak	DST_SKILL_ABILITY_ACCEPT	Abilities Applied	技能AP设定完成。	技能AP设定完成。	ok
UI	lang0.pak	DST_SKILL_ALREADY_LEARNED	Already Learned	此技能已学习。	此技能已学习。	ok
UI	lang0.pak	DST_SKILL_APPLY_INSTANCE_ENEMY	Hits Enemy Instantly	立即套用在敌人身上	立即套用在敌人身上	ok
UI	lang0.pak	DST_SKILL_CANCEL	Skill Cast Cancelled	技能施展遭到阻碍而取消。	技能施放已取消	ok
UI	lang0.pak	DST_SKILL_CANT_LEARN	Can't Learn Skill	该技能尚无法学习。	無法学习技能	ok
UI	lang0.pak	DST_SKILL_CANT_LEARN_FOREVER	Unable to learn skill	该技能无法学习。	该技能无法学习。	ok
UI	lang0.pak	DST_SKILL_CONSUME_TEXT	Use	使用	耗	ok
UI	lang0.pak	DST_SKILL_EP_CONSUMPTION	Cost: %5d EP	使用EP%5d	使用EP%5d	ok
UI	lang0.pak	DST_SKILL_EXP	Rating: %41f %%	熟练度 : %41f %%	评級：%41f %%	ok
UI	lang0.pak	DST_SKILL_FILTER_ACTION	Action	发动技能	操作	ok
UI	lang0.pak	DST_SKILL_FILTER_ALL	All	全部	全	ok
UI	lang0.pak	DST_SKILL_FILTER_ETC	Etc	其他动作	Etc	ok
UI	lang0.pak	DST_SKILL_FILTER_HTB	HTB		HTB	ok
UI	lang0.pak	DST_SKILL_FILTER_PASSIVE	Passive	被动技能	被動	ok
UI	lang0.pak	DST_SKILL_FILTER_SOCIAL	Social	社交动作	社交	ok
UI	lang0.pak	DST_SKILL_FILTER_SUB	Assistive	辅助技能	辅助技能	ok
UI	lang0.pak	DST_SKILL_GRADE	Level %d	等级 %d	等级 %d	ok
UI	lang0.pak	DST_SKILL_GRADE_MASTERED	Master	精通	精通	ok
UI	lang0.pak	DST_SKILL_HAVE_MORE_EFFECT	 Outside of %d		 Outside 的 %d	ok
UI	lang0.pak	DST_SKILL_LEARN_LEVEL	Lv.%d	习得LV : %d	Lv.%d	ok
UI	lang0.pak	DST_SKILL_LP_CONSUMPTION	Cost: %5d LP 		费用：%5d LP 	ok
UI	lang0.pak	DST_SKILL_MASTERED	Mastered Skill	此技能已精通。	此技能已精通。	ok
UI	lang0.pak	DST_SKILL_MASTER_LEARN	Click to learn Skill	欲学习此技能时请按此钮。	点擊学习技能	ok
UI	lang0.pak	DST_SKILL_MASTER_UPGRADE	Click to Upgrade Skill	欲升级此技能时请按此钮。	点擊升級技能	ok
UI	lang0.pak	DST_SKILL_MASTER_WINDOW_TITLE	Skill Master	技能导师	技能导师	ok
UI	lang0.pak	DST_SKILL_MUST_EQUIP_ITEM	Item: %s	使用技能时所需道具 : %s	道具：%s	ok
UI	lang0.pak	DST_SKILL_NEED_LEVEL	Lv.%3d	需要等级:%3d以上	Lv.%3d	ok
UI	lang0.pak	DST_SKILL_NEED_MASTERSKILL	Mastered: %s		已精通：%s	ok
UI	lang0.pak	DST_SKILL_NEED_SKILL	Requires: %s Lv.%d	所需技能 : %s %d等级以上习得	需要：%s Lv.%d	ok
UI	lang0.pak	DST_SKILL_NEED_TEXT	Requirements	学习条件	学习条件	ok
UI	lang0.pak	DST_SKILL_NOTYFY_LEARN_MASTER_SKILL_ALARM	New Skills!	可学习新技能，请在技能视窗确认。	新技能！	ok
UI	lang0.pak	DST_SKILL_NOTYFY_LEARN_MASTER_SKILL_TITLE	Master Skills	技能学习小帮手	大师技能	ok
UI	lang0.pak	DST_SKILL_NOTYFY_LEARN_SELF_SKILL_ALARM	You can learn a new Skill.	可学习新技能，请在技能视窗确认。	你可以学习新技能。	ok
UI	lang0.pak	DST_SKILL_NOTYFY_LEARN_SELF_SKILL_TITLE	Skills	技能学习小帮手	技能	ok
UI	lang0.pak	DST_SKILL_NOTYFY_UPGRADE_ALARM	Upgrades Available	有可升级的技能请确认技能视窗。	可升級	ok
UI	lang0.pak	DST_SKILL_NOTYFY_UPGRADE_TITLE	Upgrade Alerts	技能升级小帮手	技能升级小帮手	ok
UI	lang0.pak	DST_SKILL_NOT_LEARN	Skill isn't learned.	尚未学习的技能。	尚未学习的技能。	ok
UI	lang0.pak	DST_SKILL_OCCLUSION_CHECK	Target not in sight.	视线遭到阻挡无法进行攻击。	目标不在视野内。	ok
UI	lang0.pak	DST_SKILL_PLEASE_SELECT_TARGET	Select target.	请选择要使用技能的物件。	选择目标。	ok
UI	lang0.pak	DST_SKILL_READY_LEARN	Learn Skill	现在可学习的技能。	学习技能	ok
UI	lang0.pak	DST_SKILL_READY_UPGRADE	Change Skill	可进行技能升级。	更改技能	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TEXT_DISABLE	Disabled	不使用	不使用	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TEXT_MANUAL	Manual	手动模式	手動	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TEXT_TITLE	Skill Set Ability	设定技能AP	设定技能AP	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_CASTING_TIME_MINUS	Reduces cast time by %s seconds.		减少施放時間由 %s 秒。	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_CASTING_TIME_MINUS_NEXT	Reduces cast time. Unlocks at skill level %d.		减少施放時間。解锁在技能等級 %d.	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_COOLTIME_MINUS	Reduces cooldown by %s seconds.		冷却時間减少%s秒。	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_COOLTIME_MINUS_NEXT	Reduces cooldown. Unlocks at skill level %d.		减少冷却時間。技能等級%d時解锁。	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_EP_MINUS	Reduces EP cost by %s%%.		减少EP费用由 %s%%.	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_EP_MINUS_NEXT	Reduces EP cost. Unlocks at skill level %d.		减少EP费用。解锁在技能等級 %d.	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_GUARD_CRASH	Break the Guard from opponent. Damage increased by additional %s%% on success.		中斷守卫來自。伤害增加由额外 %s%% 成功時。	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_GUARD_CRASH_NEXT	Break your opponent's guard. Unlocks at skill level %d.		中斷你的守卫。解锁在技能等級 %d.	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_INVALID	Disabled		已禁用	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_KEEPTIME_PLUS	Increases skill effect duration %s seconds.		增加技能效果持續時間 %s 秒。	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_KEEPTIME_PLUS_NEXT	Increases skill effect duration. Unlocks at skill level %d.		增加技能效果持續時間。解锁在技能等級 %d.	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_KNOCKDOWN	Provides a chance to knockdown your target		Provides 几率到你的目标	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_KNOCKDOWN_NEXT	Provides a chance to knockdown your target. Unlocks at skill level %d.		Provides 几率到你的目标。解锁在技能等級 %d.	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_MANUAL	Set Custom Ability		套裝定制能力	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_RESULT_ABSOLUTE	Increases skill power by %s.		增加技能力量由 %s.	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_RESULT_ABSOLUTE_NEXT	Increase skill power. Unlocks at skill level %d.		增加技能力量。解锁在技能等級 %d.	ok
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_RESULT_PERCENT	Increases skill power by %d%%.		增加技能力量由 %d%%.	ok
UI	lang0.pak	DST_SKILL_RPMODE	Set RP Ability	技能AP设定	技能AP设定	ok
UI	lang0.pak	DST_SKILL_RP_CONSUMPTION	Cost: %5d RP	使用RP%5d	使用RP%5d	ok
UI	lang0.pak	DST_SKILL_RQ_LEARNED	Skill Learned!	已习得此技能。	已习得此技能。	ok
UI	lang0.pak	DST_SKILL_RQ_LEARN_CLASS	Your skill must be in your class.	职业不符，无法学习此技能。	职业不符，无法学习此技能。	ok
UI	lang0.pak	DST_SKILL_RQ_LEARN_LEVEL	level too low to learn this.	学习技能的等级不足。	学习技能的等级不足。	ok
UI	lang0.pak	DST_SKILL_RQ_LEARN_SKILL	Check Requirements	学习此技能的先行技能尚未习得。	确認需求	ok
UI	lang0.pak	DST_SKILL_RQ_MASTERED	Skill fully mastered.	已精通此技能。无法再对该技能进行升级。	技能。	ok
UI	lang0.pak	DST_SKILL_RQ_NOT_LEARN_CHANGECLASSRIGHT	Class changed! You can learn the Skills!	此技能需转职后才可学习。	此技能需转职后才可学习。	ok
UI	lang0.pak	DST_SKILL_RQ_READY_LEARN_BY_SELF	You can now learn a skill. Press the button to learn.		現在可以学习技能。請按按钮学习。	ok
UI	lang0.pak	DST_SKILL_RQ_READY_LEARN_BY_SKILLMASTER	To learn this skill, go to your Class Master.	可以学习该技能，请找技能导师学习。	可以学习该技能，请找技能导师学习。	ok
UI	lang0.pak	DST_SKILL_RQ_READY_UPGRADE	To upgrade this skill, see your class master.	此技能可升级，请找技能导师。	此技能可升级，请找技能导师。	ok
UI	lang0.pak	DST_SKILL_RQ_UPGRADE_LEVEL	Level too low to Upgrade.	技能升级的必备等级不足。	技能升级的必备等级不足。	ok
UI	lang0.pak	DST_SKILL_RQ_UPGRADE_SKILLEXP	Need more skill points.	技能升级的经验值不足。	技能升级的经验值不足。	ok
UI	lang0.pak	DST_SKILL_SP	SP: %u 		SP: %u	ok
UI	lang0.pak	DST_SKILL_SP_INFO_AVATAR_LEVEL	Required Level: 		需要等級: 	ok
UI	lang0.pak	DST_SKILL_SP_INFO_CANT_LEARN	Can't learn this Skill.		無法学习此技能。	ok
UI	lang0.pak	DST_SKILL_SP_INFO_CANT_LEARN_BY_CLASS	Your class can't learn this Skill.		你的职业無法学习此技能。	ok
UI	lang0.pak	DST_SKILL_SP_INFO_CANT_SELFTRAIN	Can't learn this skill yet.		暂時無法学习此技能。	ok
UI	lang0.pak	DST_SKILL_SP_INFO_CURRENT_GRADE	Level: %u		等級：%u	ok
UI	lang0.pak	DST_SKILL_SP_INFO_MASTER	Skill Rank: %u (Master) 		技能排名：%u (大师) 	ok
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_LEARN	Need to learn this Skill		需要先学习该技能	ok
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_SKILL	Requires: 		需要: 	ok
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_SKILLGRADE	%s Lv.%d		%s Lv.%d	ok
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_SP	SP Cost: 		SP费用: 	ok
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_SP_LEARN	SP Cost: 		SP费用: 	ok
UI	lang0.pak	DST_SKILL_SP_INFO_SELFTRAIN	Skill can't be self trained.		技能無法。	ok
UI	lang0.pak	DST_SKILL_SP_INFO_UPGRADE	Skill is upgradable		技能是	ok
UI	lang0.pak	DST_SKILL_TAB_BATTLE_SKILL	Battle Skills	战斗技能	战斗技能	ok
UI	lang0.pak	DST_SKILL_TAB_SUB_SKILL	Sub Skills	辅助技能	辅助技能	ok
UI	lang0.pak	DST_SKILL_TEXT_ACTION	Action	动作	动作	ok
UI	lang0.pak	DST_SKILL_TEXT_EMOTION	Emotion	监定	监定	ok
