surface	file	id	source_text	source_hash	zh_cn	status	legacy_source	legacy_row	note
lang0	lang0.pak	DST_MAILSYSTEM_MSG_RECEIVE_ZENNY_ACCEPT	"[align = ""center""][font size = ""12"" color=""f4d762""]Receive Zeni[/font][br][br][font size = ""10"" color=""269eff""]There is[br]Zeni attached to this Mail.[br][br]You'll receive[br]the attached Zeni.[/font][br][br][font size = ""10"" color=""f36a7c""]Zeni: %s[/font][br][br][font size = ""10"" color=""ffffff""]Receive Zeni?[/font]"	4ae6dc946140	"[align = ""center""][font size = ""12"" color=""f4d762""]领取索尼[/font][br][br][font size = ""10"" color=""269eff""]此邮件附有索尼。[br][br]领取后[br]索尼会到账。[/font][br][br][font size = ""10"" color=""f36a7c""]索尼: %s[/font][br][br][font size = ""10"" color=""ffffff""]领取索尼?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	787	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_RECEIVE_ZENNY_REQ	%s requested Zeni sent to %s	50a3644d241e	%s请求向%s发送索尼	accepted	legacy/translations/lang0_overrides.tsv	788	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_RECEIVE_ZENNY_REQ_ACCEPT	"[align = ""center""][font size = ""12"" color=""f4d762""]Zeni Request[/font][br][br][font size = ""10"" color=""ffffff""]There is content requesting Zeni[br]in this mail.[br][br]If you receive this Mail you send the requested Zeni[br]to Player.[/font][br][br][font size = ""10"" color=""f36a7c""]Cost Zeni: %s[br][br]This is NOT receiving Zeni but paying.[br]Select Carefully.[/font][br][br][font size = ""10"" color=""ffffff""]Accept Request?[/font]"	8555ea561e89	"[align = ""center""][font size = ""12"" color=""f4d762""]索尼请求[/font][br][br][font size = ""10"" color=""ffffff""]此邮件请求索尼。[br][br]领取此邮件后，你会把请求的索尼[br]发送给玩家。[/font][br][br][font size = ""10"" color=""f36a7c""]花费索尼: %s[br][br]这是付款，不是收款。[br]请谨慎选择。[/font][br][br][font size = ""10"" color=""ffffff""]接受请求?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	789	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_REPLY_MAIL_ITEM	%s receive %s Item from 	a9f06f79cc9c	%s收到%s物品，来自	accepted	legacy/translations/lang0_overrides.tsv	790	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_REPLY_MAIL_ITEM_ZENNY	%s Item received & %s Zeni which %s sent	5ac91939ad5e	%s物品已收，%s索尼由%s发送	accepted	legacy/translations/lang0_overrides.tsv	791	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_REPLY_MAIL_ITEM_ZENNY_REQ	%s received %s Items & Sent requested %s Zeni	38d69c030292	%s收到%s物品并发送请求的%s索尼	accepted	legacy/translations/lang0_overrides.tsv	792	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_REPLY_MAIL_ZENNY	%s Zeni received that %s sent	a682596d0c20	%s索尼已收到，来自%s	accepted	legacy/translations/lang0_overrides.tsv	793	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_REPLY_MAIL_ZENNY_REQ	%s sent %s Zeni	9abe382095b2	%s发送%s索尼	accepted	legacy/translations/lang0_overrides.tsv	794	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_RETRUN_MAIL	%s Returned Mail.	0b3c9b7bd847	%s退回邮件。	accepted	legacy/translations/lang0_overrides.tsv	795	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_RETURN	"[align = ""center""][font size = ""12"" color=""f4d762""]Mail Return[/font][br][br][font size = ""10"" color=""f36a7c""]Return selected Mail[br]Caution[br][br]Once returned you can't receive again.[/font][br][br][font size = ""10"" color=""ffffff""]Do you want to return the Mail?[/font]"	dd7d76b88b39	"[align = ""center""][font size = ""12"" color=""f4d762""]退回邮件[/font][br][br][font size = ""10"" color=""f36a7c""]退回所选邮件。[br]注意:[br][br]退回后无法再次领取。[/font][br][br][font size = ""10"" color=""ffffff""]要退回此邮件吗?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	796	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_SELECT_REQ_OR_SEND	"[align = ""center""][font size = ""12"" color=""f4d762""]Request/Send Zeni[/font][br][br][font size = ""10"" color=""269eff""]Requesting/Sending Zeni in mail[/font][br][font size = ""10"" color=""ffffff""]Select[br][br]attach Zeni by Requesting or Sending[br]Attach Zeni.[/font]"	5bf25fc07e0d	"[align = ""center""][font size = ""12"" color=""f4d762""]请求/发送索尼[/font][br][br][font size = ""10"" color=""269eff""]在邮件中请求或发送索尼[/font][br][font size = ""10"" color=""ffffff""]请选择[br][br]请求对方支付索尼[br]或附加索尼。[/font]"	accepted	legacy/translations/lang0_overrides.tsv	797	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_SEND_BASIC	"[align = ""center""][font size = ""12"" color=""f4d762""]Send Mail[/font][br][br][font size = ""10"" color=""269eff""]Sending mail costs Zeni.[/font][br][br][font size = ""10"" color=""f36a7c""]Fee: %s Zeni[/font][br][br][font size = ""10"" color=""ffffff""]Send Mail?[/font]"	fdff525a5b60	"[align = ""center""][font size = ""12"" color=""f4d762""]发送邮件[/font][br][br][font size = ""10"" color=""269eff""]发送邮件需要索尼。[/font][br][br][font size = ""10"" color=""f36a7c""]费用: %s索尼[/font][br][br][font size = ""10"" color=""ffffff""]发送邮件?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	798	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_SEND_ITEM	"[align = ""center""][font size = ""12"" color=""f4d762""]Send Item[/font][br][br][font size = ""10"" color=""269eff""]Sending Items Costs Zeni.[/font][br][br][font size = ""10"" color=""f36a7c""]Fee: %s Zeni[br]Attached item: %s[/font][br][br][font size = ""10"" color=""ffffff""]Send Mail? [/font]"	8eb9b47040c5	"[align = ""center""][font size = ""12"" color=""f4d762""]发送物品[/font][br][br][font size = ""10"" color=""269eff""]发送物品需要索尼。[/font][br][br][font size = ""10"" color=""f36a7c""]费用: %s索尼[br]附加物品: %s[/font][br][br][font size = ""10"" color=""ffffff""]发送邮件? [/font]"	accepted	legacy/translations/lang0_overrides.tsv	799	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_SEND_ITEM_ZENNY	"[align = ""center""][font size = ""12"" color=""f4d762""]Item/Zeni[/font][br][br][font size = ""10"" color=""269eff""]Sending mail and item costs Zeni.[/font][br][br][font size = ""10"" color=""f36a7c""]Fee: %s Zeni[br]Attached Item: %s[br][br]Zeni: %s[/font][br][br][font size = ""10"" color=""ffffff""]Send Mail?[/font]"	122025dce8a7	"[align = ""center""][font size = ""12"" color=""f4d762""]物品/索尼[/font][br][br][font size = ""10"" color=""269eff""]发送邮件和物品需要索尼。[/font][br][br][font size = ""10"" color=""f36a7c""]费用: %s索尼[br]附加物品: %s[br][br]索尼: %s[/font][br][br][font size = ""10"" color=""ffffff""]发送邮件?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	800	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_SEND_ITEM_ZENNY_REQ	"[align = ""center""][font size = ""12"" color=""f4d762""]Item/Zeni Request[/font][br][br][font size = ""10"" color=""269eff""]Sending mail costs Zeni.[/font][br][br][font size = ""10"" color=""f36a7c""]Fee: %s Zeni[br]Attached Item: %s[br]Zeni requested: %s[/font][br][br][font size = ""10"" color=""ffffff""]Send Mail?[/font]"	f912b8bc509e	"[align = ""center""][font size = ""12"" color=""f4d762""]物品/索尼请求[/font][br][br][font size = ""10"" color=""269eff""]发送邮件需要索尼。[/font][br][br][font size = ""10"" color=""f36a7c""]费用: %s索尼[br]附加物品: %s[br]请求索尼: %s[/font][br][br][font size = ""10"" color=""ffffff""]发送邮件?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	801	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_SEND_SUCCEED	Sent Mail to %s	3a28c17458f6	邮件已发给%s	accepted	legacy/translations/lang0_overrides.tsv	802	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_SEND_ZENNY	"[align = ""center""][font size = ""12"" color=""f4d762""]Send Zeni[/font][br][br][font size = ""10"" color=""269eff""]Sending mail costs Zeni.[/font][br][br][font size = ""10"" color=""f36a7c""]Fee: %s Zeni[br]Zeni: %s[/font][br][br][font size = ""10"" color=""ffffff""]Send Mail?[/font]"	8c1a632b784b	"[align = ""center""][font size = ""12"" color=""f4d762""]发送索尼[/font][br][br][font size = ""10"" color=""269eff""]发送邮件需要索尼。[/font][br][br][font size = ""10"" color=""f36a7c""]费用: %s索尼[br]索尼: %s[/font][br][br][font size = ""10"" color=""ffffff""]发送邮件?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	803	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_SEND_ZENNY_REQ	"[align = ""center""][font size = ""12"" color=""f4d762""]Zeni Request[/font][br][br][font size = ""10"" color=""269eff""]Sending mail costs Zeni.[/font][br][br][font size = ""10"" color=""f36a7c""]Fee: %s Zeni[br]Zeni: %s[/font][br][br][font size = ""10"" color=""ffffff""]Send Mail?[/font]"	482c8e0baffc	"[align = ""center""][font size = ""12"" color=""f4d762""]索尼请求[/font][br][br][font size = ""10"" color=""269eff""]发送邮件需要索尼。[/font][br][br][font size = ""10"" color=""f36a7c""]费用: %s索尼[br]索尼: %s[/font][br][br][font size = ""10"" color=""ffffff""]发送邮件?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	804	
lang0	lang0.pak	DST_MAILSYSTEM_NEGATIVE_CHECK_ATTACH	Can't Use Attachments in this Mail	b8ba9bbf9df0	此邮件无法使用附件	accepted	legacy/translations/lang0_overrides.tsv	805	
lang0	lang0.pak	DST_MAILSYSTEM_NEGATIVE_CHECK_LOCK	You can't select Locked Mail	ea619237f8f4	不能选择锁定邮件	accepted	legacy/translations/lang0_overrides.tsv	806	
lang0	lang0.pak	DST_MAILSYSTEM_NOTREADMAILNUM	Unread Mail	35950d221b14	未读邮件	accepted	legacy/translations/lang0_overrides.tsv	807	
lang0	lang0.pak	DST_MAILSYSTEM_NOT_DELETE_BY_ITEMZENNY	Can't delete item or Zeni.	10f84b7b114f	无法删除含物品或索尼邮件	accepted	legacy/translations/lang0_overrides.tsv	808	
lang0	lang0.pak	DST_MAILSYSTEM_NOT_DELETE_BY_LOCK	Mail is locked and can't be deleted.	d4f0dde1cffb	邮件已锁定，无法删除。	accepted	legacy/translations/lang0_overrides.tsv	809	
lang0	lang0.pak	DST_MAILSYSTEM_NOT_DELETE_BY_ZENNY_CLAIM	Zeni claim can't be deleted.	a547c1c50aec	索尼请求不能删除。	accepted	legacy/translations/lang0_overrides.tsv	810	
lang0	lang0.pak	DST_MAILSYSTEM_NOT_IDENTIFICATION	Can't Identify	e086dd5b53ab	无法鉴定	accepted	legacy/translations/lang0_overrides.tsv	811	
lang0	lang0.pak	DST_MAILSYSTEM_NOT_IDENTIFICATION_ITEM	Mystery Item	ed770708567b	未知物品	accepted	legacy/translations/lang0_overrides.tsv	812	
lang0	lang0.pak	DST_MAILSYSTEM_OPEN_SENDMAIL_CONFIRM_MSGBOX	"[align = ""center][font size=""12""color=""f4d762""]Mailbox Access[/font][br][br][font size=""10""color=""269eff""]Pet use rings[br]to get remote access to Mailbox[br]Connecting: You are connecting[br]Connect Now?[/font]"	e1ca771c5f92	"[align = ""center][font size=""12""color=""f4d762""]邮箱访问[/font][br][br][font size=""10""color=""269eff""]宠物使用戒指[br]可远程连接邮箱。[br]连接中: 正在连接[br]现在连接?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	813	
lang0	lang0.pak	DST_MAILSYSTEM_STATUS	Mail Box	0270e7dbee2b	邮箱	accepted	legacy/translations/lang0_overrides.tsv	814	
lang0	lang0.pak	DST_MAILSYSTEM_STATUS_FULL	Mailbox is Full	8335e19639ad	邮箱已满	accepted	legacy/translations/lang0_overrides.tsv	815	
lang0	lang0.pak	DST_MAILSYSTEM_STATUS_UNREAD	You have %u Unread Mail	1e38f9b3d297	你有%u封未读邮件	accepted	legacy/translations/lang0_overrides.tsv	816	
lang0	lang0.pak	DST_MAILSYSTEM_TAB_MAILBOX	Inbox	44caf74675ce	收件	accepted	legacy/translations/lang0_overrides.tsv	817	
lang0	lang0.pak	DST_MAILSYSTEM_TAB_READMAIL	Read	852b438f91ad	已读	accepted	legacy/translations/lang0_overrides.tsv	818	
lang0	lang0.pak	DST_MAILSYSTEM_TAB_SENDMAIL	Send	9bc2575c3930	发送	accepted	legacy/translations/lang0_overrides.tsv	819	
lang0	lang0.pak	DST_MAILSYSTEM_TAB_SYSTEMMAILBOX	System Mail	cb4db291b89d	系统邮件	accepted	legacy/translations/lang0_overrides.tsv	820	
lang0	lang0.pak	DST_MAILSYSTEM_TOOLTIP_ATTACHACTION	Receive items or Zeni, or pay Zeni requested by others.	082e7926fa87	领取物品或索尼，或支付他人请求的索尼。	accepted	legacy/translations/lang0_overrides.tsv	821	
lang0	lang0.pak	DST_MAILSYSTEM_TOOLTIP_RECEIVE_ALL	Receive items and Zeni from eligible mail (up to 6 per use, 15s cooldown).	f3ab123119b0	从符合条件的邮件领取物品和索尼(每次最多6封，冷却15秒)。	accepted	legacy/translations/lang0_overrides.tsv	822	
lang0	lang0.pak	DST_MAILSYSTEM_TOOLTIP_DELETE_RESOLVED	Delete resolved mail in batches of 6.	4570d66a7063	批量删除已处理邮件，每次最多6封。	accepted	legacy/translations/lang0_overrides.tsv	823	
lang0	lang0.pak	DST_MAILSYSTEM_TOOLTIP_DELETE_BUTTON	Delete Selected Mail	c1ca3f27f8bc	删除所选邮件	accepted	legacy/translations/lang0_overrides.tsv	824	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_RECEIVE_ALL_COOLDOWN	Please wait 15 seconds before trying again.	06759fe52750	请等待15秒后再试。	accepted	legacy/translations/lang0_overrides.tsv	825	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_RECEIVE_ALL_NONE	No mail available to receive.	e33d4a62ec75	没有可领取的邮件。	accepted	legacy/translations/lang0_overrides.tsv	826	
lang0	lang0.pak	DST_MAILSYSTEM_MSG_DELETE_RESOLVED_NONE	No resolved mail to delete.	34616b137b69	没有可删除的已处理邮件。	accepted	legacy/translations/lang0_overrides.tsv	827	
lang0	lang0.pak	DST_MAILSYSTEM_TOOLTIP_EXPIREDDAY	Mail will return/expire in set Time Period	e6087a8e4060	邮件将在设定时间后退回或过期	accepted	legacy/translations/lang0_overrides.tsv	828	
lang0	lang0.pak	DST_MAILSYSTEM_TOOLTIP_FRIEND_LIST	Friend List	87442ae92595	好友列表	accepted	legacy/translations/lang0_overrides.tsv	829	
lang0	lang0.pak	DST_MAILSYSTEM_TOOLTIP_NOT_ATTACH	Register Item that will be Attached	e16793152fbd	登记要附加的物品	accepted	legacy/translations/lang0_overrides.tsv	830	
lang0	lang0.pak	DST_MAILSYSTEM_TOOLTIP_RELOAD	Refresh	56e3badc4e6c	刷新	accepted	legacy/translations/lang0_overrides.tsv	831	
lang0	lang0.pak	GAME_MAIL_ALREADY_READ	Mail has already been read.	fca280cfbb03	邮件已读。	accepted	legacy/translations/lang0_overrides.tsv	832	
lang0	lang0.pak	GAME_MAIL_CANT_SEND_MAIL_TO_YOURSELF	Can't send mail to yourself.	0cfb72380f97	不能给自己发邮件。	accepted	legacy/translations/lang0_overrides.tsv	833	
lang0	lang0.pak	GAME_MAIL_INVALID_LOCK	Mail is locked	4951b57404c7	邮件已锁	accepted	legacy/translations/lang0_overrides.tsv	834	
lang0	lang0.pak	GAME_MAIL_INVALID_RETURN	Impossible to return mail	e232c1a36f1e	无法退回邮件	accepted	legacy/translations/lang0_overrides.tsv	835	
lang0	lang0.pak	GAME_MAIL_MAILING_PARTS_NOT_FOUND	Don't have a Mail Scouter Chip.	93513e1630b2	没有邮件史考特芯片。	accepted	legacy/translations/lang0_overrides.tsv	836	
lang0	lang0.pak	GAME_MAIL_NOT_FOUND	Mail not found.	07cb7de70610	邮件未找到。	accepted	legacy/translations/lang0_overrides.tsv	837	
lang0	lang0.pak	GAME_MAIL_TRANSMIT_PARTS_NOT_FOUND	Scouter: No Mail chip.	e980608cafad	史考特:无邮件芯片。	accepted	legacy/translations/lang0_overrides.tsv	838	
lang0	lang0.pak	DST_FRIEND_ADD	Add	61cc55aa0453	加	accepted	legacy/translations/lang0_overrides.tsv	842	
lang0	lang0.pak	DST_FRIEND_BLOCK	Block	82dd2cdf36f9	屏蔽	accepted	legacy/translations/lang0_overrides.tsv	843	
lang0	lang0.pak	DST_FRIEND_DELETE	Remove	e963907dac5c	移除	accepted	legacy/translations/lang0_overrides.tsv	844	
lang0	lang0.pak	DST_FRIEND_ERR_EXIST_BLACK	Already Blacklisted	0855e27a4b46	已在黑名单	accepted	legacy/translations/lang0_overrides.tsv	845	
lang0	lang0.pak	DST_FRIEND_ERR_EXIST_FRIEND	Already Friends	4b483e6ab250	已是好友	accepted	legacy/translations/lang0_overrides.tsv	846	
lang0	lang0.pak	DST_FRIEND_ERR_SELF_EXIT_BLOCK	Can't blacklist yourself	688bf0c54a85	不能屏蔽自己	accepted	legacy/translations/lang0_overrides.tsv	847	
lang0	lang0.pak	DST_FRIEND_ERR_SELF_EXIT_FRIENDLIST	Can't befriend yourself	37d0c583d5da	不能加自己好友	accepted	legacy/translations/lang0_overrides.tsv	848	
lang0	lang0.pak	DST_FRIEND_INVALID_USER	Invalid User	1567de884a69	无效用户	accepted	legacy/translations/lang0_overrides.tsv	849	
lang0	lang0.pak	DST_FRIEND_INVITE	Invite	b136609f0684	邀请	accepted	legacy/translations/lang0_overrides.tsv	850	
lang0	lang0.pak	DST_FRIEND_MAIL	Mail	92379cbb8ecf	邮件	accepted	legacy/translations/lang0_overrides.tsv	851	
lang0	lang0.pak	DST_FRIEND_MSG_BLACK_ADD	"[align = ""center""]Blacklist[br][br]Blacklisting[br]Users can't Contact You[br][br]Enter Name"	72ccb3ebd014	"[align = ""center""]黑名单[br][br]加入黑名单后[br]该用户无法联系你[br][br]输入名称"	accepted	legacy/translations/lang0_overrides.tsv	852	
lang0	lang0.pak	DST_FRIEND_MSG_BLACK_ADD_RESULT	%s is added to the blacklist	456f57d651a5	%s已加入黑名单	accepted	legacy/translations/lang0_overrides.tsv	853	
lang0	lang0.pak	DST_FRIEND_MSG_BLACK_DEL_RESULT	%s is removed from the blacklist	41c9cb1c35a9	%s已移出黑名单	accepted	legacy/translations/lang0_overrides.tsv	854	
lang0	lang0.pak	DST_FRIEND_MSG_BLACK_DEL	"[align = ""center""][font size = ""12"" color=""f4d762""]Remove Blacklist[/font][br][br][font size = ""10"" color=""269eff""]Removing Blacklisted User[/font][br][br][font size = ""10"" color=""ffffff""]Deleting from Blacklist.[/font][br][br][font size = ""10"" color=""f4d7""]Removing: %s[/font][br][br][font size = ""10"" color=""ffffff""]Remove User?[/font]"	e61be6ca16dd	"[align = ""center""][font size = ""12"" color=""f4d762""]移出黑名单[/font][br][br][font size = ""10"" color=""269eff""]移除黑名单用户[/font][br][br][font size = ""10"" color=""ffffff""]从黑名单删除。[/font][br][br][font size = ""10"" color=""f4d7""]移除: %s[/font][br][br][font size = ""10"" color=""ffffff""]移除此用户?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	855	
lang0	lang0.pak	DST_FRIEND_MSG_FRIEND_ADD	"[align = ""center""][font size = ""12"" color=""f4d762""]Add Friends[/font][br][br][font size = ""10"" color=""f36a7c""]Adding a Friend[br]Friends can be used to make Parties etc.[/font][br][br][font size = ""10"" color=""ffffff""]Enter Name[/font]"	775163cc0d16	"[align = ""center""][font size = ""12"" color=""f4d762""]添加好友[/font][br][br][font size = ""10"" color=""f36a7c""]添加好友后[br]可方便组队等操作。[/font][br][br][font size = ""10"" color=""ffffff""]输入名称[/font]"	accepted	legacy/translations/lang0_overrides.tsv	856	
lang0	lang0.pak	DST_FRIEND_MSG_FRIEND_ADD_RESULT	%s is added to the friendlist	6d0dfed59b8f	%s已加入好友列表	accepted	legacy/translations/lang0_overrides.tsv	857	
lang0	lang0.pak	DST_FRIEND_MSG_FRIEND_DEL	"[align = ""center""][font size = ""12"" color=""f4d762""]Remove Friend[/font][br][br][font size = ""10"" color=""f36a7c""]Removing Friend[/font][br][br][font size = ""10"" color=""ffffff""]Deleting from Friend List.[/font][br][br][font size = ""10"" color=""f36a7c""]Removing: %s[/font][br][br][font size = ""10"" color=""ffffff""]Remove Friend?[/font]"	d11666d671e6	"[align = ""center""][font size = ""12"" color=""f4d762""]删除好友[/font][br][br][font size = ""10"" color=""f36a7c""]正在删除好友[/font][br][br][font size = ""10"" color=""ffffff""]将从好友列表删除。[/font][br][br][font size = ""10"" color=""f36a7c""]移除: %s[/font][br][br][font size = ""10"" color=""ffffff""]删除好友?[/font]"	accepted	legacy/translations/lang0_overrides.tsv	858	
lang0	lang0.pak	DST_FRIEND_MSG_FRIEND_DEL_RESULT	%s is removed from the friendlist	a6acb54f0ac3	%s已从好友列表删除	accepted	legacy/translations/lang0_overrides.tsv	859	
lang0	lang0.pak	DST_FRIEND_MSG_FRIEND_MOVE_RESULT	%s moved to the block list	590b91fc6875	%s已移至黑名单	accepted	legacy/translations/lang0_overrides.tsv	860	
lang0	lang0.pak	DST_FRIEND_MSG_LOGIN	%s has logged in	f053260f6635	%s已登录	accepted	legacy/translations/lang0_overrides.tsv	861	
lang0	lang0.pak	DST_FRIEND_OFFLINE	Offline	e01fa717bacc	离线	accepted	legacy/translations/lang0_overrides.tsv	862	
lang0	lang0.pak	DST_FRIEND_SUBJECT_CHANNEL	Channel	879f0b1bef59	频道	accepted	legacy/translations/lang0_overrides.tsv	863	
lang0	lang0.pak	DST_FRIEND_SUBJECT_LEVEL	Level	7c7f5d049fad	等级	accepted	legacy/translations/lang0_overrides.tsv	864	
lang0	lang0.pak	DST_FRIEND_SUBJECT_LOC	Area	2745debaa64a	区域	accepted	legacy/translations/lang0_overrides.tsv	865	
lang0	lang0.pak	DST_FRIEND_SUBJECT_NAME	Name	709a23220f2c	名称	accepted	legacy/translations/lang0_overrides.tsv	866	
